large_zone,region,tokyo_chiyoda_chuo_minato,tokyo_meguro_shinagawa_ota,tokyo_toshima_bunkyo_shinjuku_shibuya,tokyo_arakawa_taito_sumida_koto,tokyo_nakano_suginami_setagaya,tokyo_nerima_itabashi_kita,tokyo_adachi_katsushika_edogawa,chofu_nishitokyo_fuchu_musashino_etc,machida_tama_hachioji_inagi_etc,mizuho_fussa_hamura_akiruno_etc,yokohama_nishi_naka,yokohama_isogo_minami_kanazawa_konan,yokohama_hodogaya_totsuka_sakae_izumi_etc,yokohama_kohoku_tsuzuki_midori_aoba,yokohama_tsurumi_kanagawa,kawasaki_kawasaki_saiwai_nakahara,kawasaki_takatsu_miyamae_tama_asao,sagamihara_city,yokosuka_miura,kamakura_zushi_hayama,fujisawa_chigasaki_samukawa,hiratsuka_oiso_ninomiya,odawara_manazuru_yugawara_hakone,minami_ashigara_nakai_oi_matsuda_etc,atsugi_hadano_kiyokawa_isehara_etc,zama_yamato_ebina_ayase,saitama_city,kawaguchi_warabi_toda,asaka_wako_niiza_tokorozawa_etc,soka_kasukabe_misato_koshigaya_etc,hanno_hidaka_moroyama_ogose_etc,tsurugashima_sakado_kawajima_higashimatsuyama_etc,ageo_konosu_okegawa_kitamoto_etc,kuki_kazo_hanyu_gyoda_etc,kumagaya_fukaya_ogawa_yorii_etc,honjo_kamikawa_kamisato,chichibu_yokoze_minano_nagatoro_etc,chiba_city,ichikawa_urayasu_narashino_funabashi,matsudo_kamagaya_kashiwa_abiko,nagareyama_noda,yachiyo_sakura_narita_shiroi_etc,ichihara_city,kisarazu_sodegaura_kimitsu_futtsu,katsuura_otaki_tateyama_kamogawa_etc,choshi_asahi_sosa_katori_etc,togane_mobara_sanmu_oamishirasato_etc,tsuchiura_ishioka_omitama_kasumigaura_etc,koga_shimotsuma_yachiyo_goka_etc,tsukuba_city,joso_bando,ryugasaki_toride_ushiku_moriya_etc,inashiki_miho_kawachi,kashima_kamisu_namegata_itako,mito_hitachi_kasama_hitachinaka_etc,yuki_chikusei_sakuragawa,maebashi_takasaki_isesaki_shibukawa_etc,kiryu_ota_tatebayashi_midori_etc,utsunomiya_kanuma_moka_kaminokawa_etc,tochigi_oyama_shimotsuke_nogi_etc,ashikaga_sano,tokyo_islands,ibaraki_north,tochigi_north,gunma_north,gunma_other_ueno_kanna_nanmoku,hokkaido_tohoku,hokuriku,yamanashi_nagano,shizuoka,chubu_west,overseas,unknown,all_regions
6,tokyo_adachi_katsushika_edogawa,5,0,1,5,0,0,255,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,2,0,0,357,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,648
7,chofu_nishitokyo_fuchu_musashino_etc,15,15,14,0,33,6,0,77,9,6,0,0,0,3,0,7,0,0,0,0,3,0,0,0,0,18,0,0,24,27,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,618
8,machida_tama_hachioji_inagi_etc,0,0,1,0,0,0,0,2,16,26,0,0,2,1,0,0,1,12,0,0,0,0,0,0,4,0,11,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,157,285
9,mizuho_fussa_hamura_akiruno_etc,1,0,0,0,0,0,0,1305,325,1604,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,3411
10,yokohama_nishi_naka,0,0,0,0,0,0,0,0,0,0,104,45,2,24,14,0,0,34,8,0,17,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276
11,yokohama_isogo_minami_kanazawa_konan,0,0,0,3,1,0,0,0,0,0,0,16,4,7,1,2,1,0,8,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
12,yokohama_hodogaya_totsuka_sakae_izumi_etc,0,0,0,0,0,0,0,0,4,0,5,4,47,13,21,0,0,12,0,3,10,4,5,2,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,165
13,yokohama_kohoku_tsuzuki_midori_aoba,0,0,0,3,0,0,0,0,3,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
14,yokohama_tsurumi_kanagawa,0,15,0,0,0,0,0,0,0,0,10,15,30,46,30,20,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184
15,kawasaki_kawasaki_saiwai_nakahara,0,2,0,0,3,0,0,44,0,0,0,87,0,1,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,227
16,kawasaki_takatsu_miyamae_tama_asao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
17,sagamihara_city,6,13,0,0,22,6,0,0,14,0,6,13,13,10,13,0,0,40,6,6,19,0,0,6,9,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,487,0,0,0,36,0,0,314,2,0,5,1061
18,yokosuka_miura,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
19,kamakura_zushi_hayama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
20,fujisawa_chigasaki_samukawa,0,1,0,0,2,1,0,0,0,0,27,71,161,17,2,0,0,6,12,13,161,105,22,0,90,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,19,0,12,1,0,80,863
21,hiratsuka_oiso_ninomiya,0,0,0,0,0,0,0,0,0,0,0,5,2,3,1,0,0,4,0,0,8,15,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,59
22,odawara_manazuru_yugawara_hakone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
23,minami_ashigara_nakai_oi_matsuda_etc,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,8,5,7,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,103
24,atsugi_hadano_kiyokawa_isehara_etc,0,0,0,0,0,0,0,0,0,0,0,0,35,0,11,0,0,0,11,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
25,zama_yamato_ebina_ayase,0,0,0,0,0,0,0,0,0,0,0,12,30,0,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,75
26,saitama_city,0,0,0,0,0,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8436,883,7,0,0,0,1414,1608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,1412,14366
27,kawaguchi_warabi_toda,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,271,339
28,asaka_wako_niiza_tokorozawa_etc,3,30,13,21,31,84,8,49,44,3,10,23,28,30,0,0,0,0,20,0,0,0,0,0,0,10,21,1,219,14,13,54,3,1,3,0,0,28,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,1,5,9,0,0,0,0,0,0,0,0,24,1,5,0,3,835
29,soka_kasukabe_misato_koshigaya_etc,0,22,5,0,3,3,59,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,152,0,0,3,5,0,0,0,0,2,23,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,13,0,0,55,0,0,0,11,0,112,519
30,hanno_hidaka_moroyama_ogose_etc,0,1,0,0,3,3,0,2,3,5,0,0,6,4,0,0,5,0,0,0,0,0,0,0,0,0,3,1,0,0,29,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71
31,tsurugashima_sakado_kawajima_higashimatsuyama_etc,0,0,0,0,3,0,1,1,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,35,0,18,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,158
32,ageo_konosu_okegawa_kitamoto_etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,97
33,kuki_kazo_hanyu_gyoda_etc,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,15,6,3,46,0,18,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,6,88,0,87,0,0,0,698,111,91,80,46,0,1215,2653
34,kumagaya_fukaya_ogawa_yorii_etc,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,13,0,31,0,41,0,61,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,304
35,honjo_kamikawa_kamisato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,chichibu_yokoze_minano_nagatoro_etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,17,0,17,0,0,0,29,0,14,0,0,16,97,23,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,34,17,0,13,37,0,0,0,0,0,0,0,0,0,101,17,208,168,0,0,871
37,chiba_city,0,23,0,10,46,25,0,31,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,68,8,0,0,18,14,193,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506
38,ichikawa_urayasu_narashino_funabashi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5
39,matsudo_kamagaya_kashiwa_abiko,7,0,3,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,4,0,0,0,36,0,0,0,93,0,0,0,3,0,0,238
40,nagareyama_noda,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,12,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,5,1,0,0,0,0,46
41,yachiyo_sakura_narita_shiroi_etc,0,0,0,45,0,7,8,10,0,0,6,32,0,0,0,25,0,0,0,0,0,0,10,0,0,0,29,0,11,29,0,0,0,0,0,0,0,65,19,2,6,12,4,4,4,15,12,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,23,0,0,0,0,0,10,0,0,0,314,713
42,ichihara_city,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,0,0,2,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,269
43,kisarazu_sodegaura_kimitsu_futtsu,0,0,0,13,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,3,0,0,0,9,0,112,10,0,0,0,1,0,0,0,0,4,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192
44,katsuura_otaki_tateyama_kamogawa_etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,64
45,choshi_asahi_sosa_katori_etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
46,togane_mobara_sanmu_oamishirasato_etc,0,0,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,0,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,136
47,tsuchiura_ishioka_omitama_kasumigaura_etc,0,0,0,0,0,20,17,0,0,0,0,10,0,0,0,0,0,7,0,0,0,0,0,0,0,0,23,0,0,2,17,0,0,0,0,0,0,0,0,10,10,20,3,21,0,0,0,165,0,53,43,15,28,82,52,3,0,0,10,0,0,0,2,0,0,0,0,0,0,0,2,0,23,637
48,koga_shimotsuma_yachiyo_goka_etc,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,40,0,0,0,0,10,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,160
49,tsukuba_city,0,0,0,80,15,0,0,0,48,0,0,0,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,277,0,0,0,55,0,38,0,0,0,0,0,40,0,52,0,0,0,77,63,393,44,14,0,0,0,13,36,0,15,51,0,0,0,0,40,0,0,0,81,121,59,0,0,1693
50,joso_bando,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
51,ryugasaki_toride_ushiku_moriya_etc,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,15,0,0,3,9,0,0,0,0,0,3,0,40,0,26,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,36,144
52,inashiki_miho_kawachi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17
53,kashima_kamisu_namegata_itako,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,37,0,171,278
54,mito_hitachi_kasama_hitachinaka_etc,0,0,0,7,0,0,33,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,33,308,17,0,0,0,0,0,0,11,0,0,0,13,0,0,0,0,0,26,514
55,yuki_chikusei_sakuragawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,12,0,10,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,32,84
56,maebashi_takasaki_isesaki_shibukawa_etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,47,0,35,23,24,33,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,55,0,575,65,37,0,0,0,51,0,70,4,0,55,53,47,0,0,225,1518
57,kiryu_ota_tatebayashi_midori_etc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,2,16,68,28,0,8,0,0,0,0,0,0,0,0,0,0,0,2,141
58,utsunomiya_kanuma_moka_kaminokawa_etc,0,0,0,5,0,0,2,8,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,3,1,170,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,131,130,0,87,148,44,0,0,0,245,0,0,4,1,0,0,39,0,11,1048
59,tochigi_oyama_shimotsuke_nogi_etc,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,117,5,0,0,0,0,0,0,0,0,0,0,0,0,186,592
60,ashikaga_sano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2,0,0,0,47,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,59,23,62,4,35,0,0,95,0,0,16,59,0,155,117,0,0,703
61,tokyo_islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,ibaraki_north,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
63,tochigi_north,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,120
64,gunma_north,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,49
65,gunma_other_ueno_kanna_nanmoku,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,hokkaido_tohoku,0,11,0,161,0,0,3,104,199,0,89,0,0,0,25,0,0,0,0,0,303,0,0,18,35,0,0,0,33,55,0,0,7,100,0,3,0,106,0,36,0,25,0,35,0,0,132,61,0,0,0,0,0,21,35,0,272,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887
67,hokuriku,0,0,0,0,0,0,0,0,71,0,0,0,0,0,5,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,3,0,613,0,0,0,31,0,0,0,36,0,0,0,0,22,2,0,29,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924
68,yamanashi_nagano,0,0,0,14,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
69,shizuoka,0,19,0,68,0,0,0,0,23,0,15,0,0,0,5,0,0,13,0,0,107,0,0,0,36,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,424
70,chubu_west,0,0,0,33,0,0,2,4,1,8,15,7,6,0,56,2,0,2,0,0,191,0,0,0,35,1,4,0,68,16,0,0,0,1296,7,0,0,0,0,0,15,10,0,0,0,0,0,26,0,15,0,0,31,18,0,0,2,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1912
71,overseas,65,0,0,86,0,0,0,0,0,2,17,0,0,0,132,0,0,0,0,0,90,0,0,0,0,0,0,0,0,195,0,0,7,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,28,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,969
999,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
○mineral_products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(unit: ton/day)
large_zone,region,tokyo_chiyoda_chuo_minato,tokyo_meguro_shinagawa_ota,tokyo_toshima_bunkyo_shinjuku_shibuya,tokyo_arakawa_taito_sumida_koto,tokyo_nakano_suginami_setagaya,tokyo_nerima_itabashi_kita,tokyo_adachi_katsushika_edogawa,chofu_nishitokyo_fuchu_musashino_etc,machida_tama_hachioji_inagi_etc,mizuho_fussa_hamura_akiruno_etc,yokohama_nishi_naka,yokohama_isogo_minami_kanazawa_konan,yokohama_hodogaya_totsuka_sakae_izumi_etc,yokohama_kohoku_tsuzuki_midori_aoba,yokohama_tsurumi_kanagawa,kawasaki_kawasaki_saiwai_nakahara,kawasaki_takatsu_miyamae_tama_asao,sagamihara_city,yokosuka_miura,kamakura_zushi_hayama,fujisawa_chigasaki_samukawa,hiratsuka_oiso_ninomiya,odawara_manazuru_yugawara_hakone,minami_ashigara_nakai_oi_matsuda_etc,atsugi_hadano_kiyokawa_isehara_etc,zama_yamato_ebina_ayase,saitama_city,kawaguchi_warabi_toda,asaka_wako_niiza_tokorozawa_etc,soka_kasukabe_misato_koshigaya_etc,hanno_hidaka_moroyama_ogose_etc,tsurugashima_sakado_kawajima_higashimatsuyama_etc,ageo_konosu_okegawa_kitamoto_etc,kuki_kazo_hanyu_gyoda_etc,kumagaya_fukaya_ogawa_yorii_etc,honjo_kamikawa_kamisato,chichibu_yokoze_minano_nagatoro_etc,chiba_city,ichikawa_urayasu_narashino_funabashi,matsudo_kamagaya_kashiwa_abiko,nagareyama_noda,yachiyo_sakura_narita_shiroi_etc,ichihara_city,kisarazu_sodegaura_kimitsu_futtsu,katsuura_otaki_tateyama_kamogawa_etc,choshi_asahi_sosa_katori_etc,togane_mobara_sanmu_oamishirasato_etc,tsuchiura_ishioka_omitama_kasumigaura_etc,koga_shimotsuma_yachiyo_goka_etc,tsukuba_city,joso_bando,ryugasaki_toride_ushiku_moriya_etc,inashiki_miho_kawachi,kashima_kamisu_namegata_itako,mito_hitachi_kasama_hitachinaka_etc,yuki_chikusei_sakuragawa,maebashi_takasaki_isesaki_shibukawa_etc,kiryu_ota_tatebayashi_midori_etc,utsunomiya_kanuma_moka_kaminokawa_etc,tochigi_oyama_shimotsuke_nogi_etc,ashikaga_sano,tokyo_islands,ibaraki_north,tochigi_north,gunma_north,gunma_other_ueno_kanna_nanmoku,hokkaido_tohoku,hokuriku,yamanashi_nagano,shizuoka,chubu_west,overseas,unknown,all_regions
0,tokyo_chiyoda_chuo_minato,162,10,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,27,290
